timestamp,timestamp_local,sample_rh,sample_temp,pm1,pm25,pm10
2023-07-13T00:00:34Z,2023-07-12T17:00:34Z,41.14,26.61,2.48,2.595,2.649
2023-07-12T23:59:34Z,2023-07-12T16:59:34Z,41.34,26.61,2.251,2.374,2.431
2023-07-12T23:58:34Z,2023-07-12T16:58:34Z,41.63,26.61,2.341,2.43,3.11
2023-07-12T23:57:34Z,2023-07-12T16:57:34Z,41.95,26.61,2.464,2.56,2.56
2023-07-12T23:56:34Z,2023-07-12T16:56:34Z,41.75,26.61,2.035,2.116,2.116
2023-07-12T23:55:34Z,2023-07-12T16:55:34Z,41.28,26.61,1.976,2.057,2.057
2023-07-12T23:54:34Z,2023-07-12T16:54:34Z,41.16,26.62,2.337,2.438,2.438
2023-07-12T23:53:34Z,2023-07-12T16:53:34Z,41.41,26.62,2.372,2.422,2.422
2023-07-12T23:52:34Z,2023-07-12T16:52:34Z,41.76,26.62,2.384,2.49,2.49
2023-07-12T23:51:34Z,2023-07-12T16:51:34Z,41.98,26.62,2.767,2.898,2.898
2023-07-12T23:50:34Z,2023-07-12T16:50:34Z,41.6,26.61,2.478,2.518,2.518
2023-07-12T23:49:34Z,2023-07-12T16:49:34Z,41.2,26.63,2.338,2.438,2.74
2023-07-12T23:48:34Z,2023-07-12T16:48:34Z,41.18,26.63,2.536,2.626,2.679
2023-07-12T23:47:34Z,2023-07-12T16:47:34Z,41.48,26.64,2.098,2.23,3.042
2023-07-12T23:46:34Z,2023-07-12T16:46:34Z,41.84,26.64,2.403,2.469,2.469
2023-07-12T23:45:34Z,2023-07-12T16:45:34Z,41.86,26.64,2.523,2.598,2.598
2023-07-12T23:44:34Z,2023-07-12T16:44:34Z,41.39,26.64,2.437,2.517,2.517
2023-07-12T23:43:34Z,2023-07-12T16:43:34Z,41.12,26.65,2.469,2.561,2.561
2023-07-12T23:42:34Z,2023-07-12T16:42:34Z,41.26,26.65,2.199,2.344,2.647
2023-07-12T23:41:34Z,2023-07-12T16:41:34Z,41.6,26.65,2.729,2.931,2.989
2023-07-12T23:40:34Z,2023-07-12T16:40:34Z,41.87,26.65,2.223,2.342,4.708
2023-07-12T23:39:34Z,2023-07-12T16:39:34Z,41.67,26.66,3.018,3.203,3.258
2023-07-12T23:38:34Z,2023-07-12T16:38:34Z,41.25,26.66,2.817,2.917,15.593
2023-07-12T23:37:34Z,2023-07-12T16:37:34Z,41.1,26.66,2.86,2.995,2.995
2023-07-12T23:36:34Z,2023-07-12T16:36:34Z,41.33,26.66,2.96,3.069,3.069
2023-07-12T23:35:34Z,2023-07-12T16:35:34Z,41.66,26.66,2.723,2.838,2.838
2023-07-12T23:34:34Z,2023-07-12T16:34:34Z,41.94,26.66,3.953,4.064,4.064
2023-07-12T23:33:34Z,2023-07-12T16:33:34Z,41.63,26.67,2.482,2.648,2.648
2023-07-12T23:32:34Z,2023-07-12T16:32:34Z,41.17,26.67,2.837,2.914,3.137
2023-07-12T23:31:34Z,2023-07-12T16:31:34Z,41.04,26.68,2.748,2.901,3.011
2023-07-12T23:30:34Z,2023-07-12T16:30:34Z,41.33,26.68,2.656,2.702,3.365
2023-07-12T23:29:34Z,2023-07-12T16:29:34Z,41.66,26.69,3.07,3.18,3.236
2023-07-12T23:28:34Z,2023-07-12T16:28:34Z,41.91,26.68,3.508,3.637,3.637
2023-07-12T23:27:34Z,2023-07-12T16:27:34Z,41.55,26.68,3.499,3.617,3.617
2023-07-12T23:26:34Z,2023-07-12T16:26:34Z,41.03,26.69,3.002,3.134,3.134
2023-07-12T23:25:34Z,2023-07-12T16:25:34Z,41,26.7,4.143,4.316,4.368
2023-07-12T23:24:34Z,2023-07-12T16:24:34Z,41.27,26.7,2.796,2.897,2.897
2023-07-12T23:23:34Z,2023-07-12T16:23:34Z,41.6,26.7,3.403,3.548,3.607
2023-07-12T23:22:34Z,2023-07-12T16:22:34Z,41.85,26.71,3.119,3.322,3.381
2023-07-12T23:21:34Z,2023-07-12T16:21:34Z,41.44,26.7,3.799,3.924,3.981
2023-07-12T23:20:34Z,2023-07-12T16:20:34Z,40.98,26.71,4.035,4.26,4.537
2023-07-12T23:19:34Z,2023-07-12T16:19:34Z,40.92,26.72,3.263,3.346,3.346
2023-07-12T23:18:34Z,2023-07-12T16:18:34Z,41.23,26.72,3.548,3.702,3.702
2023-07-12T23:17:34Z,2023-07-12T16:17:34Z,41.59,26.72,3.944,4.168,4.168
2023-07-12T23:16:34Z,2023-07-12T16:16:34Z,41.8,26.72,3.617,3.795,3.851
2023-07-12T23:15:34Z,2023-07-12T16:15:34Z,41.38,26.72,4.106,4.225,4.277
2023-07-12T23:14:34Z,2023-07-12T16:14:34Z,40.96,26.73,3.83,3.948,4.171
2023-07-12T23:13:34Z,2023-07-12T16:13:34Z,40.92,26.74,3.535,3.699,3.755
2023-07-12T23:12:34Z,2023-07-12T16:12:34Z,41.23,26.75,4.049,4.242,4.295
2023-07-12T23:11:34Z,2023-07-12T16:11:34Z,41.62,26.75,4.639,4.787,4.787
2023-07-12T23:10:34Z,2023-07-12T16:10:34Z,41.69,26.75,4.511,4.659,4.904
2023-07-12T23:09:34Z,2023-07-12T16:09:34Z,41.31,26.75,4.233,4.444,4.504
2023-07-12T23:08:34Z,2023-07-12T16:08:34Z,40.84,26.76,4.675,4.808,4.808
2023-07-12T23:07:34Z,2023-07-12T16:07:34Z,40.88,26.77,5.513,5.594,5.594
2023-07-12T23:06:34Z,2023-07-12T16:06:34Z,41.23,26.77,4.885,5.108,5.108
2023-07-12T23:05:34Z,2023-07-12T16:05:34Z,41.61,26.77,5.548,5.859,5.919
2023-07-12T23:04:34Z,2023-07-12T16:04:34Z,41.65,26.77,5.501,5.735,5.787
2023-07-12T23:03:34Z,2023-07-12T16:03:34Z,41.2,26.78,5.431,5.751,5.803
2023-07-12T23:02:34Z,2023-07-12T16:02:34Z,40.78,26.79,5.79,5.957,5.957
2023-07-12T23:01:34Z,2023-07-12T16:01:34Z,40.86,26.8,6.229,6.401,6.401
2023-07-12T23:00:34Z,2023-07-12T16:00:34Z,41.23,26.8,6.834,7.167,7.167
2023-07-12T22:59:34Z,2023-07-12T15:59:34Z,41.59,26.81,6.426,6.676,6.91
2023-07-12T22:58:34Z,2023-07-12T15:58:34Z,41.53,26.8,7,7.294,7.577
2023-07-12T22:57:34Z,2023-07-12T15:57:34Z,41.08,26.81,6.737,7.136,7.136
2023-07-12T22:56:34Z,2023-07-12T15:56:34Z,40.73,26.82,8.357,8.689,8.906
2023-07-12T22:55:34Z,2023-07-12T15:55:34Z,40.95,26.83,8.742,9.089,9.145
2023-07-12T22:54:34Z,2023-07-12T15:54:34Z,41.27,26.83,8.292,8.666,8.666
2023-07-12T22:53:34Z,2023-07-12T15:53:34Z,41.62,26.83,9.533,9.857,9.857
2023-07-12T22:52:34Z,2023-07-12T15:52:34Z,41.5,26.83,9.793,10.242,10.946
2023-07-12T22:51:34Z,2023-07-12T15:51:34Z,41.03,26.84,11.026,11.585,11.585
2023-07-12T22:50:34Z,2023-07-12T15:50:34Z,40.63,26.85,10.874,11.356,11.356
2023-07-12T22:49:34Z,2023-07-12T15:49:34Z,40.82,26.86,12.099,12.595,12.65
2023-07-12T22:48:34Z,2023-07-12T15:48:34Z,41.19,26.87,12.734,13.407,13.691
2023-07-12T22:47:34Z,2023-07-12T15:47:34Z,41.5,26.87,14.599,15.39,15.444
2023-07-12T22:46:34Z,2023-07-12T15:46:34Z,41.33,26.87,15.59,16.465,16.518
2023-07-12T22:45:34Z,2023-07-12T15:45:34Z,40.88,26.87,18.104,18.982,19.136
2023-07-12T22:44:34Z,2023-07-12T15:44:34Z,40.6,26.88,17.352,18.187,18.187
2023-07-12T22:43:34Z,2023-07-12T15:43:34Z,40.86,26.89,19.461,20.475,20.573
2023-07-12T22:42:34Z,2023-07-12T15:42:34Z,41.26,26.9,21.382,22.697,22.697
2023-07-12T22:41:34Z,2023-07-12T15:41:34Z,41.56,26.89,24.367,25.744,25.962
2023-07-12T22:40:34Z,2023-07-12T15:40:34Z,41.3,26.9,26.77,28.498,28.769
2023-07-12T22:39:34Z,2023-07-12T15:39:34Z,40.87,26.89,28.699,30.526,30.744
2023-07-12T22:38:34Z,2023-07-12T15:38:34Z,40.76,26.9,30.896,33.013,33.23
2023-07-12T22:37:34Z,2023-07-12T15:37:34Z,41.07,26.9,34.415,36.917,36.967
2023-07-12T22:36:34Z,2023-07-12T15:36:34Z,41.56,26.9,39.507,42.582,42.635
2023-07-12T22:35:34Z,2023-07-12T15:35:34Z,41.7,26.89,45.762,49.866,50.025
2023-07-12T22:34:34Z,2023-07-12T15:34:34Z,41.34,26.9,51.079,55.919,56.075
2023-07-12T22:33:34Z,2023-07-12T15:33:34Z,41,26.9,56.793,62.435,62.486
2023-07-12T22:32:34Z,2023-07-12T15:32:34Z,41.07,26.91,61.648,68.74,69.152
2023-07-12T22:31:34Z,2023-07-12T15:31:34Z,41.55,26.91,80.235,92.905,93.348
2023-07-12T22:30:34Z,2023-07-12T15:30:34Z,42.08,26.92,104.344,125.736,126.081
2023-07-12T22:29:34Z,2023-07-12T15:29:34Z,42,26.9,102.156,123.67,124.262
2023-07-12T22:28:34Z,2023-07-12T15:28:34Z,41.59,26.91,107.222,127.936,128.372
2023-07-12T22:27:34Z,2023-07-12T15:27:34Z,41.31,26.92,105.65,125.981,126.841
2023-07-12T22:26:34Z,2023-07-12T15:26:34Z,41.44,26.92,105.244,126.83,126.975
2023-07-12T22:25:34Z,2023-07-12T15:25:34Z,41.73,26.93,101.729,121.791,122.578
2023-07-12T22:24:34Z,2023-07-12T15:24:34Z,42.05,26.93,95.471,114.882,115.846
2023-07-12T22:23:34Z,2023-07-12T15:23:34Z,41.88,26.93,104.144,123.806,124.29
2023-07-12T22:22:34Z,2023-07-12T15:22:34Z,41.47,26.93,110.469,130.184,130.895
2023-07-12T22:21:34Z,2023-07-12T15:21:34Z,41.28,26.93,101.878,120.672,121.432
2023-07-12T22:20:34Z,2023-07-12T15:20:34Z,41.57,26.93,100.888,121.452,122.13
2023-07-12T22:19:34Z,2023-07-12T15:19:34Z,41.87,26.93,99.648,120.942,121.625
2023-07-12T22:18:34Z,2023-07-12T15:18:34Z,42,26.93,105.061,126.287,126.934
2023-07-12T22:17:34Z,2023-07-12T15:17:34Z,41.83,26.93,114.795,139.503,140.621
2023-07-12T22:16:34Z,2023-07-12T15:16:34Z,41.44,26.94,109.953,133.306,134.064
2023-07-12T22:15:34Z,2023-07-12T15:15:34Z,41.4,26.94,112.59,135.29,136.461
2023-07-12T22:14:34Z,2023-07-12T15:14:34Z,41.68,26.95,109.251,130.253,131.063
2023-07-12T22:13:34Z,2023-07-12T15:13:34Z,42.05,26.95,106.002,128.347,128.881
2023-07-12T22:12:34Z,2023-07-12T15:12:34Z,42.12,26.94,103.777,127.575,128.561
2023-07-12T22:11:34Z,2023-07-12T15:11:34Z,41.77,26.95,104.004,127.904,128.378
2023-07-12T22:10:34Z,2023-07-12T15:10:34Z,41.37,26.96,108.034,129.444,130.071
2023-07-12T22:09:34Z,2023-07-12T15:09:34Z,41.41,26.96,102.462,122.385,122.864
2023-07-12T22:08:34Z,2023-07-12T15:08:34Z,41.72,26.95,104.624,124.769,125.399
2023-07-12T22:07:34Z,2023-07-12T15:07:34Z,42.15,26.95,107.36,131.371,132.28
2023-07-12T22:06:34Z,2023-07-12T15:06:34Z,42.18,26.95,110.049,134.129,135.253
2023-07-12T22:05:34Z,2023-07-12T15:05:34Z,41.69,26.96,106.19,127.478,127.862
2023-07-12T22:04:34Z,2023-07-12T15:04:34Z,41.42,26.96,107.059,128.673,129.585
2023-07-12T22:03:34Z,2023-07-12T15:03:34Z,41.5,26.97,110.09,133.595,134.5
2023-07-12T22:02:34Z,2023-07-12T15:02:34Z,41.87,26.97,105.133,127.077,128.068
2023-07-12T22:01:34Z,2023-07-12T15:01:34Z,42.08,26.97,99.455,118.488,119.549
2023-07-12T22:00:34Z,2023-07-12T15:00:34Z,41.89,26.97,96.539,111.971,112.276
2023-07-12T21:59:34Z,2023-07-12T14:59:34Z,41.71,26.96,116.829,139.555,140.275
2023-07-12T21:58:34Z,2023-07-12T14:58:34Z,41.39,26.96,106.782,127.188,128.155
2023-07-12T21:57:34Z,2023-07-12T14:57:34Z,41.54,26.97,106.226,127.974,128.93
2023-07-12T21:56:34Z,2023-07-12T14:56:34Z,41.92,26.97,113.602,138.246,139.579
2023-07-12T21:55:34Z,2023-07-12T14:55:34Z,42.14,26.97,98.033,119.591,120.239
2023-07-12T21:54:34Z,2023-07-12T14:54:34Z,42.04,26.97,107.679,131.111,131.953
2023-07-12T21:53:34Z,2023-07-12T14:53:34Z,41.63,26.97,107.478,128.408,130.827
2023-07-12T21:52:34Z,2023-07-12T14:52:34Z,41.34,26.98,113.166,134.238,135.376
2023-07-12T21:51:34Z,2023-07-12T14:51:34Z,41.35,26.98,87.544,102.832,103.31
2023-07-12T21:50:34Z,2023-07-12T14:50:34Z,41.67,26.98,88.24,103.475,103.956
2023-07-12T21:49:34Z,2023-07-12T14:49:34Z,42.01,26.98,94.864,113.287,114.101
2023-07-12T21:48:34Z,2023-07-12T14:48:34Z,41.85,26.98,97.381,114.705,115.14
2023-07-12T21:47:34Z,2023-07-12T14:47:34Z,41.62,26.98,105.249,127.284,128.287
2023-07-12T21:46:34Z,2023-07-12T14:46:34Z,41.3,26.98,105.62,125.262,125.977
2023-07-12T21:45:34Z,2023-07-12T14:45:34Z,41.33,26.99,83.279,97.892,98.429
2023-07-12T21:44:34Z,2023-07-12T14:44:34Z,41.78,26.98,92.467,110.269,110.513
2023-07-12T21:43:34Z,2023-07-12T14:43:34Z,41.99,26.98,86.526,102.131,102.588
2023-07-12T21:42:34Z,2023-07-12T14:42:34Z,41.75,26.97,89.121,104.292,104.995
2023-07-12T21:41:34Z,2023-07-12T14:41:34Z,41.41,26.98,91.424,108.872,110.112
2023-07-12T21:40:34Z,2023-07-12T14:40:34Z,41.12,26.98,83.644,96.978,97.466
2023-07-12T21:39:34Z,2023-07-12T14:39:34Z,41.33,26.98,75.478,88.11,88.737
2023-07-12T21:38:34Z,2023-07-12T14:38:34Z,41.71,26.99,70.984,83.675,83.975
2023-07-12T21:37:34Z,2023-07-12T14:37:34Z,41.92,26.97,68.11,81.208,81.763
2023-07-12T21:36:34Z,2023-07-12T14:36:34Z,41.65,26.96,78.206,92.561,92.907
2023-07-12T21:35:34Z,2023-07-12T14:35:34Z,41.12,26.97,60.658,69.591,69.744
2023-07-12T21:34:34Z,2023-07-12T14:34:34Z,41.03,26.97,48.373,56.583,56.78
2023-07-12T21:33:34Z,2023-07-12T14:33:34Z,41.32,26.97,45.739,53.953,54.253
2023-07-12T21:32:34Z,2023-07-12T14:32:34Z,41.64,26.97,31.834,37.908,39.22
2023-07-12T21:31:34Z,2023-07-12T14:31:34Z,41.62,26.97,19.368,22.38,22.659
2023-07-12T21:30:34Z,2023-07-12T14:30:34Z,41.19,26.97,2.684,2.781,2.781
2023-07-12T21:29:34Z,2023-07-12T14:29:34Z,40.82,26.96,2.096,2.16,2.16
2023-07-12T21:28:34Z,2023-07-12T14:28:34Z,40.92,26.97,2.327,2.502,3.466
2023-07-12T21:27:34Z,2023-07-12T14:27:34Z,41.27,26.97,2.042,2.147,2.147
2023-07-12T21:26:34Z,2023-07-12T14:26:34Z,41.58,26.97,1.921,2.058,4.533
2023-07-12T21:25:34Z,2023-07-12T14:25:34Z,41.43,26.97,1.952,2.112,5.289
2023-07-12T21:24:34Z,2023-07-12T14:24:34Z,41.06,26.98,2.105,2.323,16.39
2023-07-12T21:23:34Z,2023-07-12T14:23:34Z,40.83,26.98,2.413,2.608,2.771
2023-07-12T21:22:34Z,2023-07-12T14:22:34Z,41.05,26.98,2.589,2.736,2.97
2023-07-12T21:21:34Z,2023-07-12T14:21:34Z,41.39,26.98,2.636,2.861,4.577
2023-07-12T21:20:34Z,2023-07-12T14:20:34Z,41.63,26.99,2.86,3.005,16.668
2023-07-12T21:19:34Z,2023-07-12T14:19:34Z,41.47,26.99,2.974,3.286,4.96
2023-07-12T21:18:34Z,2023-07-12T14:18:34Z,41.05,26.99,4.039,4.278,31.741
2023-07-12T21:17:34Z,2023-07-12T14:17:34Z,40.77,27,3.588,4.028,18.059
2023-07-12T21:16:34Z,2023-07-12T14:16:34Z,41,27,3.191,3.62,31.314
2023-07-12T21:15:34Z,2023-07-12T14:15:34Z,41.4,27,3.68,4.085,12.881
2023-07-12T21:14:34Z,2023-07-12T14:14:34Z,41.6,27,3.899,4.278,4.562
2023-07-12T21:13:34Z,2023-07-12T14:13:34Z,41.28,27,3.601,3.754,3.982
2023-07-12T21:12:34Z,2023-07-12T14:12:34Z,40.9,27.01,3.855,4.013,4.07
2023-07-12T21:11:34Z,2023-07-12T14:11:34Z,40.82,27.02,4.854,5.17,5.946
2023-07-12T21:10:34Z,2023-07-12T14:10:34Z,41.17,27.01,4.519,4.755,4.815
2023-07-12T21:09:34Z,2023-07-12T14:09:34Z,41.54,27.01,4.286,4.476,4.721
2023-07-12T21:08:34Z,2023-07-12T14:08:34Z,41.51,27.02,5.388,5.565,5.565
2023-07-12T21:07:34Z,2023-07-12T14:07:34Z,41.12,27.02,4.904,5.088,5.088
2023-07-12T21:06:34Z,2023-07-12T14:06:34Z,40.75,27.03,5.53,5.744,6.392
2023-07-12T21:05:34Z,2023-07-12T14:05:34Z,40.82,27.03,5.106,5.274,5.274
2023-07-12T21:04:34Z,2023-07-12T14:04:34Z,41.17,27.04,5.833,6.002,12.386
2023-07-12T21:03:34Z,2023-07-12T14:03:34Z,41.43,27.03,6.355,6.592,6.705
2023-07-12T21:02:34Z,2023-07-12T14:02:34Z,41.19,27.04,6.385,6.695,6.805
2023-07-12T21:01:34Z,2023-07-12T14:01:34Z,40.94,27.04,6.422,6.706,6.814
2023-07-12T21:00:34Z,2023-07-12T14:00:34Z,40.65,27.04,5.943,6.231,6.231
2023-07-12T20:59:34Z,2023-07-12T13:59:34Z,40.84,27.06,6.307,6.639,6.639
2023-07-12T20:58:34Z,2023-07-12T13:58:34Z,41.27,27.06,6.959,7.314,7.314
2023-07-12T20:57:34Z,2023-07-12T13:57:34Z,41.55,27.06,8.391,8.68,8.68
2023-07-12T20:56:34Z,2023-07-12T13:56:34Z,41.34,27.06,8.418,8.857,8.968
2023-07-12T20:55:34Z,2023-07-12T13:55:34Z,40.95,27.06,9.448,9.875,10.103
2023-07-12T20:54:34Z,2023-07-12T13:54:34Z,40.63,27.07,9.02,9.451,9.735
2023-07-12T20:53:34Z,2023-07-12T13:53:34Z,40.82,27.09,9.067,9.845,9.952
2023-07-12T20:52:34Z,2023-07-12T13:52:34Z,41.21,27.1,10.719,11.518,24.446
2023-07-12T20:51:34Z,2023-07-12T13:51:34Z,41.44,27.1,11.588,12.095,12.84
2023-07-12T20:50:34Z,2023-07-12T13:50:34Z,41.08,27.09,12.978,13.797,13.797
2023-07-12T20:49:34Z,2023-07-12T13:49:34Z,40.78,27.1,14.749,15.573,15.738
2023-07-12T20:48:34Z,2023-07-12T13:48:34Z,40.67,27.1,15.902,16.823,16.878
2023-07-12T20:47:34Z,2023-07-12T13:47:34Z,40.92,27.1,16.714,17.64,17.64
2023-07-12T20:46:34Z,2023-07-12T13:46:34Z,41.23,27.1,18.263,19.297,19.929
2023-07-12T20:45:34Z,2023-07-12T13:45:34Z,41.41,27.11,20.425,21.666,21.666
2023-07-12T20:44:34Z,2023-07-12T13:44:34Z,41.1,27.12,21.735,23.186,23.186
2023-07-12T20:43:34Z,2023-07-12T13:43:34Z,40.77,27.11,25.032,26.672,26.724
2023-07-12T20:42:34Z,2023-07-12T13:42:34Z,40.6,27.13,26.912,28.684,29.458
2023-07-12T20:41:34Z,2023-07-12T13:41:34Z,40.89,27.13,30.539,32.828,33.108
2023-07-12T20:40:34Z,2023-07-12T13:40:34Z,41.25,27.14,33.362,36.32,36.427
2023-07-12T20:39:34Z,2023-07-12T13:39:34Z,41.38,27.13,39.019,42.672,42.725
2023-07-12T20:38:34Z,2023-07-12T13:38:34Z,41.06,27.14,48.308,52.133,52.402
2023-07-12T20:37:34Z,2023-07-12T13:37:34Z,40.84,27.15,49.739,54.971,55.292
2023-07-12T20:36:34Z,2023-07-12T13:36:34Z,40.87,27.16,60.612,69.245,69.394
2023-07-12T20:35:34Z,2023-07-12T13:35:34Z,41.29,27.16,93.233,109.688,110.286
2023-07-12T20:34:34Z,2023-07-12T13:34:34Z,41.61,27.17,83.183,97.578,97.987
2023-07-12T20:33:34Z,2023-07-12T13:33:34Z,41.66,27.16,75.71,89.272,89.783
2023-07-12T20:32:34Z,2023-07-12T13:32:34Z,41.31,27.17,85.608,102.554,103.343
2023-07-12T20:31:34Z,2023-07-12T13:31:34Z,40.9,27.18,81.386,95.524,96.111
2023-07-12T20:30:34Z,2023-07-12T13:30:34Z,40.9,27.2,88.918,105.265,105.697
2023-07-12T20:29:34Z,2023-07-12T13:29:34Z,41.15,27.21,83.867,97.967,98.26
2023-07-12T20:28:34Z,2023-07-12T13:28:34Z,41.45,27.21,81.283,95.963,97.057
2023-07-12T20:27:34Z,2023-07-12T13:27:34Z,41.37,27.22,78.139,92.772,93.331
2023-07-12T20:26:34Z,2023-07-12T13:26:34Z,41.08,27.23,82.083,96.58,97.178
2023-07-12T20:25:34Z,2023-07-12T13:25:34Z,40.75,27.24,89.543,107.36,107.89
2023-07-12T20:24:34Z,2023-07-12T13:24:34Z,40.79,27.26,79.199,93.959,94.639
2023-07-12T20:23:34Z,2023-07-12T13:23:34Z,41.12,27.27,84.447,100.82,103.925
2023-07-12T20:22:34Z,2023-07-12T13:22:34Z,41.28,27.28,60.723,70.932,71.194
2023-07-12T20:21:34Z,2023-07-12T13:21:34Z,41.08,27.29,73.049,85.458,85.662
2023-07-12T20:20:34Z,2023-07-12T13:20:34Z,40.87,27.29,82.239,100.752,101.3
2023-07-12T20:19:34Z,2023-07-12T13:19:34Z,40.63,27.32,79.437,94.917,106.545
2023-07-12T20:18:34Z,2023-07-12T13:18:34Z,40.78,27.33,78.411,94.635,95.708
2023-07-12T20:17:34Z,2023-07-12T13:17:34Z,41.09,27.34,76.588,92.537,95.03
2023-07-12T20:16:34Z,2023-07-12T13:16:34Z,41.16,27.35,68.964,83.736,84.561
2023-07-12T20:15:34Z,2023-07-12T13:15:34Z,40.8,27.37,65.049,77.685,78.184
2023-07-12T20:14:34Z,2023-07-12T13:14:34Z,40.5,27.38,71.653,84.935,92.702
2023-07-12T20:13:34Z,2023-07-12T13:13:34Z,40.43,27.4,68.859,83.421,84.442
2023-07-12T20:12:34Z,2023-07-12T13:12:34Z,40.56,27.41,60.807,73.095,74.332
2023-07-12T20:11:34Z,2023-07-12T13:11:34Z,40.84,27.43,58.798,70.313,73.38
2023-07-12T20:10:34Z,2023-07-12T13:10:34Z,40.69,27.45,45.771,54.871,55.275
2023-07-12T20:09:34Z,2023-07-12T13:09:34Z,40.52,27.47,55.445,66.972,68.156
2023-07-12T20:08:34Z,2023-07-12T13:08:34Z,40.1,27.49,52.138,62.122,69.405
2023-07-12T20:07:34Z,2023-07-12T13:07:34Z,40.13,27.52,39.341,48.742,56.437
2023-07-12T20:06:34Z,2023-07-12T13:06:34Z,40.31,27.54,26.723,32.871,38.142
2023-07-12T20:05:34Z,2023-07-12T13:05:34Z,40.49,27.57,2.369,3.035,9.796
2023-07-12T20:04:34Z,2023-07-12T13:04:34Z,40.35,27.6,2.809,3.426,12.291
2023-07-12T20:03:34Z,2023-07-12T13:03:34Z,39.86,27.62,2.742,3.3,10.943
2023-07-12T20:02:34Z,2023-07-12T13:02:34Z,39.55,27.65,4.058,5.221,8.985
2023-07-12T20:01:34Z,2023-07-12T13:01:34Z,39.59,27.69,2.117,3.354,8.251
2023-07-12T20:00:34Z,2023-07-12T13:00:34Z,40,27.71,1.165,1.593,18.292
2023-07-12T19:59:34Z,2023-07-12T12:59:34Z,40.06,27.72,1.465,2.122,7.707
2023-07-12T19:58:34Z,2023-07-12T12:58:34Z,39.7,27.77,1.03,1.681,30.928
2023-07-12T19:57:34Z,2023-07-12T12:57:34Z,39.28,27.79,1.377,1.571,13.525
2023-07-12T19:56:34Z,2023-07-12T12:56:34Z,39.07,27.82,1.031,1.359,3.432
2023-07-12T19:55:34Z,2023-07-12T12:55:34Z,39.5,27.85,1.043,1.427,7.782
