ID,ACH Linear Fit,R Square Linear Fit,Date,Total Data Point,Index to slice,Id
18,4.270080183554237,0.9936629684423194,2023-03-24,67,0,18
18,4.292437264048732,0.9946693749812215,2023-04-21,64,0,18
18,3.876882374388868,0.9884552151106493,2023-05-12,72,0,18
18,4.595929199986806,0.9846221239087453,2023-05-19,61,0,18
18,4.169123676158372,0.9918026975165056,2023-05-05,65,0,18
19,8.93166486951642,0.987518046201929,2023-01-13,17,0,19
19,7.6498109358729725,0.989466975576845,2023-01-27,16,0,19
19,7.124634470226394,0.9748150645266573,2023-02-10,28,0,19
19,5.091133753613773,0.9550959834500691,2023-02-24,35,0,19
20,3.5414595571854552,0.9874395380796092,2023-01-13,69,0,20
20,4.355958885073718,0.9931101685829955,2023-02-10,68,0,20
20,4.752610907874175,0.9957356343859108,2023-02-24,63,0,20
20,4.35303132778298,0.9940169277768848,2023-03-10,67,0,20
20,3.9448709917709577,0.9928374066736879,2023-03-24,63,0,20
20,5.278716483026004,0.9894208478953107,2023-04-28,53,0,20
20,3.4303225145085277,0.9731700585127043,2023-05-12,78,0,20
20,4.4180474991179395,0.9870054531859423,2023-05-19,58,0,20
20,3.8618764789766358,0.9898509971828587,2023-05-05,69,0,20
22,5.2288385761380365,0.9705677380342768,2023-01-13,18,0,22
22,5.418528829953472,0.9554010522445457,2023-01-27,25,0,22
22,2.0237721252477354,0.9285080935976593,2022-12-23,14,0,22
22,6.407541690489825,0.9802699062675019,2023-02-10,27,0,22
22,5.52736684634135,0.9725911412284665,2023-02-24,27,0,22
22,10.641359865488178,0.7633032115907695,2023-03-10,6,5,22
22,5.937622190649018,0.9827201884057034,2023-03-24,33,0,22
22,4.356904400265317,0.9444677461553893,2023-04-28,54,0,22
22,5.267303701010759,0.9646130739788515,2023-05-12,47,23,22
22,4.153382506390092,0.9203803093257588,2023-05-19,49,0,22
22,5.273451228772841,0.9688126605557924,2023-05-05,40,0,22
33,5.679246651473772,0.9690613372314271,2023-01-27,32,0,33
33,8.578537232900844,0.981015077623294,2023-02-10,23,0,33
33,2.3285804840689526,0.9679571893080893,2023-02-24,83,0,33
33,4.980222214758979,0.9477166594008648,2023-03-10,37,0,33
33,4.867218530148486,0.9454299004276138,2023-03-24,57,0,33
33,3.9128429459978484,0.9657447442811284,2023-04-21,78,0,33
33,5.143359786699247,0.949349623318309,2023-05-12,59,0,33
33,4.610503437035657,0.9672394585729371,2023-05-19,70,0,33
33,5.388501591158261,0.9900455070211382,2023-05-05,46,0,33
34,6.2032671869984775,0.9811577372724081,2023-01-13,37,0,34
34,7.562657335874366,0.9924231480586816,2023-01-27,40,25,34
34,6.299339492388174,0.9809820877049859,2023-02-10,48,0,34
34,6.050419138137426,0.9943115279442728,2023-02-24,52,0,34
34,6.2261420670229874,0.9956173760652921,2023-03-10,47,0,34
34,6.045408197716682,0.984414260876586,2023-03-24,37,0,34
34,5.084546428794427,0.9821968242437351,2023-04-21,53,0,34
34,6.616393562428266,0.9767284061313302,2023-05-12,36,0,34
34,6.271742887279025,0.9926885646983724,2023-05-19,47,0,34
34,5.4335928877016215,0.9904166121316159,2023-05-05,52,0,34
39,2.6948161088117004,0.995274403549769,2023-01-13,82,0,39
39,2.603152331213678,0.9968759057455852,2023-01-27,95,0,39
39,2.41950510527642,0.9902633519703983,2022-12-23,114,0,39
39,2.6033005090441037,0.9957440149196529,2023-02-10,95,0,39
39,2.369200423959832,0.994202011692063,2023-02-24,113,0,39
39,5.806687783320564,0.9928126884468229,2023-03-10,42,0,39
39,2.7250890937247574,0.9897371648866453,2023-04-21,84,0,39
39,2.3628446108671985,0.9949481213827555,2023-05-12,117,0,39
39,2.459807448255188,0.9935311190423392,2023-05-19,107,0,39
39,2.4258366677144623,0.993632963957846,2023-05-05,111,0,39
40,0.9904151871879483,0.9885706849781943,2023-01-27,167,0,40
40,1.599236182210598,0.9705446407818602,2022-12-23,136,0,40
40,1.4126806582261175,0.9232275819222292,2023-02-10,62,0,40
40,1.078585933800527,0.9265101222116241,2023-02-24,112,0,40
40,2.751428097049221,0.9705129291045906,2023-03-10,68,0,40
40,2.196745389962158,0.9603611743252982,2023-04-21,76,0,40
40,1.8558318437750523,0.976482317157642,2023-05-12,97,0,40
40,1.8546244412107877,0.905987334054442,2023-05-19,92,0,40
40,5.945457729148959,0.38450015107907665,2023-05-05,101,6,40
41,4.504424510015555,0.9544106599854978,2023-02-20,45,0,41
41,4.739066450756054,0.9892624452487172,2023-02-24,37,0,41
41,3.432496514821518,0.9827364816940816,2023-03-10,63,0,41
41,4.084974960105472,0.9900393694799225,2023-04-21,59,0,41
41,3.2482892871498414,0.9963158311000894,2023-05-12,69,0,41
41,3.5534219150880495,0.9929512344630158,2023-05-19,72,0,41
42,9.200381234121533,0.7687270631031538,2023-02-16,34,7,42
42,1.9698019716475212,0.9733395061133328,2023-02-24,93,0,42
42,2.194216501214377,0.9897865697428645,2023-03-10,113,0,42
42,2.004636290195076,0.9768091097375045,2023-04-21,85,0,42
42,14.150708090621231,0.9499973671444097,2023-05-12,39,7,42
42,2.369462302187106,0.9741127834978963,2023-05-19,77,0,42
42,3.71906504347522,0.9532267020327855,2023-05-05,30,0,42
43,0.2866966843228402,0.9763610532287431,2023-02-10,467,0,43
43,0.302228086300231,0.947844599228355,2023-02-16,411,0,43
43,2.5508907621516617,0.9708797620843544,2023-02-20,81,0,43
43,2.291448288137922,0.9629872923147267,2023-02-24,75,0,43
43,2.475260621231544,0.957840844741929,2023-03-10,65,0,43
43,2.5681589362476416,0.9670648822329874,2023-04-21,87,0,43
43,2.678490547689494,0.9679319651362477,2023-05-12,67,0,43
43,3.1723065971932116,0.9644733952677712,2023-05-19,92,59,43
43,2.7515690311966163,0.9723832664556684,2023-05-05,87,0,43
44,0.23035921570722445,0.9624834153114838,2023-02-10,581,0,44
44,2.965332598556349,0.9338090806214764,2023-02-16,59,0,44
44,1.9564727907377673,0.9298353733471051,2023-02-24,90,0,44
44,1.9834591989130546,0.9739568420337006,2023-03-10,96,0,44
44,2.036212906346041,0.9757596952756835,2023-04-21,31,0,44
44,1.3658358729435982,0.9028018791142536,2023-05-12,122,0,44
44,11.255441599958175,1.0,2023-05-19,2,0,44
44,1.0561018035241618,0.9630695754527747,2023-05-05,155,0,44
45,3.1178663052820044,0.9674957609777453,2023-02-16,63,0,45
45,30.86593235654954,0.7001200058213337,2023-02-24,55,3,45
45,2.594786505323965,0.9873784256077793,2023-03-10,57,0,45
45,2.18739383815245,0.9799724663963743,2023-04-21,95,0,45
45,2.1957786802575585,0.9585756302371833,2023-05-12,87,0,45
45,2.430279043242042,0.961751845787676,2023-05-19,87,0,45
45,2.996841224635478,0.966393263098409,2023-05-05,79,0,45
46,32.08990401814341,0.9230581554767667,2023-02-16,8,2,46
46,4.605373250713744,0.9517381474044313,2023-02-22,43,0,46
46,3.4293278236012816,0.95598988179084,2023-02-24,51,0,46
46,1.7254979665157268,0.9676954441470897,2023-03-10,90,0,46
46,2.1720485085542616,0.973216722305829,2023-04-21,61,0,46
46,2.0806566273779104,0.9506565764358169,2023-05-12,69,0,46
46,3.687397552347978,0.8020277715234948,2023-05-19,134,11,46
46,2.6114009482075367,0.9825170180330296,2023-05-05,63,0,46
47,3.4223666648172535,0.9844538794052109,2023-02-16,57,0,47
47,3.6797480143445354,0.9855350561694318,2023-02-24,43,0,47
47,2.7504461860160574,0.9774222390368383,2023-03-10,89,0,47
47,2.180991392025299,0.9518147892471733,2023-04-21,94,0,47
47,3.969929994269452,0.988369603493343,2023-05-12,51,0,47
47,1.516509618357281,0.937068107905683,2023-05-19,125,0,47
47,2.3740022029115995,0.9356596200960952,2023-05-05,79,0,47
