Timestamp,PM1,PM25,PM10,sample_rh,sample_temp
2023-04-04T08:13:58,0.908,9.117,159.079,21.08,22.3
2023-04-04T08:14:58,0.931,9.457,193.963,21.24,22.34
2023-04-04T08:15:58,0.875,9.005,130.764,21.29,22.38
2023-04-04T08:16:58,0.945,9.223,128.462,21.47,22.41
2023-04-04T08:17:58,0.676,8.149,194.25,21.67,22.44
2023-04-04T08:18:58,0.939,9.052,174.622,21.87,22.48
2023-04-04T08:19:58,0.787,9.002,126.447,22.17,22.51
2023-04-04T08:20:58,1.256,7.863,118.569,21.87,22.55
2023-04-04T08:21:58,0.814,8.383,87.654,22.11,22.58
2023-04-04T08:22:58,1.106,7.124,90.9,21.93,22.63
2023-04-04T08:23:58,1.024,7.117,97.704,22.02,22.65
2023-04-04T08:24:58,0.928,7.88,94.476,22.19,22.69
2023-04-04T08:25:58,0.892,7.332,180.645,22.2,22.73
2023-04-04T08:26:58,0.738,7.962,89.795,22.43,22.76
2023-04-04T08:27:58,0.921,7.421,132.384,22.67,22.8
2023-04-04T08:28:58,1.627,10.199,180.765,22.68,22.83
2023-04-04T08:29:58,0.963,7.787,180.201,22.56,22.86
2023-04-04T08:30:58,1.484,12.27,231.172,23.18,22.9
2023-04-04T08:31:58,1.493,12.888,382.915,23.44,22.94
2023-04-04T08:32:58,1.459,12.517,282.64,23.37,22.99
2023-04-04T08:33:58,1.055,14.736,278.794,23.38,23.03
2023-04-04T08:34:58,1.201,12.801,270.224,23.39,23.06
2023-04-04T08:35:58,1.157,11.135,296.091,23.19,23.09
2023-04-04T08:36:58,1.334,11.266,175.845,23.26,23.12
2023-04-04T08:37:58,1.293,11.157,225.871,23.19,23.15
2023-04-04T08:38:58,1.112,9.739,210.4,23.37,23.19
2023-04-04T08:39:58,1.529,8.747,214.118,23.31,23.21
2023-04-04T08:40:58,1.637,11.844,320.555,23.7,23.25
2023-04-04T08:41:58,1.518,11.417,196.596,23.61,23.28
2023-04-04T08:42:58,1.09,11.267,165.5,23.7,23.31
2023-04-04T08:43:58,1.394,11.348,229.291,23.48,23.34
2023-04-04T08:44:58,1.042,11.745,341.791,23.65,23.38
2023-04-04T08:45:58,1.139,12.116,204.793,23.68,23.41
2023-04-04T08:46:58,1.161,11.843,208.46,23.88,23.44
2023-04-04T08:47:58,1.286,9.654,201.774,23.88,23.47
2023-04-04T08:48:58,1.351,10.309,157.426,23.82,23.51
2023-04-04T08:49:58,0.985,9.881,155.15,24.01,23.53
2023-04-04T08:50:58,1.495,8.746,114,24,23.56
2023-04-04T08:51:58,1.09,8.481,67.317,24.11,23.6
2023-04-04T08:52:58,1.25,8.317,151.256,23.78,23.61
2023-04-04T08:53:58,0.914,8.308,97.749,23.69,23.64
2023-04-04T08:54:58,0.835,8.839,194.21,24.16,23.68
2023-04-04T08:55:58,1.072,8.983,128.498,24.08,23.71
2023-04-04T08:56:58,0.748,7.522,148.351,24.19,23.74
2023-04-04T08:57:58,1.146,7.638,163.848,24.12,23.77
2023-04-04T08:58:58,1.019,8.008,239.08,24.12,23.8
2023-04-04T08:59:58,0.808,7.769,95.014,24.37,23.83
2023-04-04T09:00:58,0.824,6.844,118.004,24.33,23.86
2023-04-04T09:01:58,0.541,6.47,90.403,24.25,23.88
2023-04-04T09:02:58,0.859,7.199,155.725,24.4,23.91
2023-04-04T09:03:58,0.622,5.889,87.88,24.53,23.94
2023-04-04T09:04:58,0.8,6.49,128.988,24.7,23.98
2023-04-04T09:05:58,0.779,6.02,134.368,24.8,24
2023-04-04T09:12:58,0.772,5.376,65.082,24.8,24.18
2023-04-04T09:13:58,0.658,6.046,77.15,25.13,24.2
2023-04-04T09:14:58,0.596,5.752,135.964,25.11,24.24
2023-04-04T09:15:58,1.099,5.758,109.264,25.02,24.26
2023-04-04T09:16:58,0.293,5.205,44.671,25.19,24.28
2023-04-04T09:17:58,0.581,4.535,74.625,25.24,24.31
2023-04-04T09:18:58,0.481,3.651,77.8,25.19,24.34
2023-04-04T09:19:58,1.706,5.543,78.922,25.52,24.38
2023-04-04T09:20:58,0.569,3.785,26.763,25.38,24.39
2023-04-04T09:21:58,0.428,4.495,77.455,25.47,24.43
2023-04-04T09:22:58,0.587,4.544,72.276,25.39,24.46
2023-04-04T09:23:58,0.734,6.075,88.341,25.44,24.49
2023-04-04T09:24:58,0.501,4.381,70.272,25.29,24.52
2023-04-04T09:25:58,0.454,4.265,82.124,25.33,24.54
2023-04-04T09:26:58,0.367,4.937,79.383,25.48,24.57
2023-04-04T09:27:58,0.406,4.386,74.971,25.31,24.59
2023-04-04T09:28:58,0.543,4.339,78.882,25.37,24.62
2023-04-04T09:29:58,0.615,5.069,29.178,25.41,24.63
2023-04-04T09:30:58,0.346,4.874,61.195,25.49,24.66
2023-04-04T09:31:58,0.524,4.875,120.829,25.62,24.69
2023-04-04T09:32:58,0.535,5.079,59.547,25.69,24.71
2023-04-04T09:33:58,0.412,5.742,114.001,25.84,24.73
2023-04-04T09:34:58,0.588,4.428,74.943,25.78,24.75
2023-04-04T09:35:58,0.585,5.682,81.57,25.9,24.78
2023-04-04T09:36:58,0.461,4.809,58.528,25.87,24.8
2023-04-04T09:37:58,0.578,3.857,102.794,25.76,24.82
2023-04-04T09:38:58,0.623,4.145,59.98,25.79,24.84
2023-04-04T09:39:58,0.726,4.295,90.384,25.79,24.88
2023-04-04T09:40:58,0.692,5.748,89.061,26.1,24.88
2023-04-04T09:41:58,0.387,4.955,114.304,26.22,24.91
2023-04-04T09:42:58,0.509,4.786,116.034,26.22,24.93
2023-04-04T09:43:58,0.823,5.807,112.456,26.18,24.95
2023-04-04T09:44:58,0.623,5.696,93.378,26.06,24.97
2023-04-04T09:45:58,0.656,6.282,80.168,26.1,24.99
2023-04-04T09:46:58,0.771,5.628,111.152,26.11,25.01
2023-04-04T09:47:58,0.709,5.062,85.93,25.95,25.03
2023-04-04T09:48:58,0.625,5.79,78.546,26.25,25.04
2023-04-04T09:49:58,0.651,5.713,96.208,26.22,25.07
2023-04-04T09:50:58,0.588,4.805,95.461,26.24,25.08
2023-04-04T09:51:58,0.428,5.743,135.405,26.18,25.1
2023-04-04T09:52:58,0.42,5.898,64.885,26.3,25.11
2023-04-04T09:53:58,0.733,6.512,137.552,26.3,25.14
2023-04-04T09:54:58,0.943,6.285,157.045,26.25,25.14
2023-04-04T09:55:58,0.719,6.172,81.562,26.42,25.18
2023-04-04T09:56:58,0.573,5.564,103.922,26.25,25.19
2023-04-04T09:57:58,0.643,6.131,103.989,26.29,25.21
2023-04-04T09:58:58,0.753,5.694,62.66,26.14,25.22
2023-04-04T09:59:58,1.029,7.46,81.458,26.27,25.25
2023-04-04T10:00:58,0.842,6.463,137.915,26.28,25.27
2023-04-04T10:01:58,0.929,6.97,203.232,26.25,25.28
2023-04-04T10:02:58,0.633,5.492,138.289,26.16,25.3
2023-04-04T10:03:58,0.564,6.277,72.846,26.13,25.32
2023-04-04T10:04:58,0.797,6.589,66.074,25.52,25.31
2023-04-04T10:05:58,0.567,7.364,120.013,24.94,25.25
2023-04-04T10:06:58,0.905,9.056,278.791,24.7,25.19
2023-04-04T10:07:58,1.651,12.927,325.939,24.38,25.12
2023-04-04T10:08:58,1.707,15.081,498.259,24,25.04
2023-04-04T10:09:58,1.37,14.685,378.463,23.46,24.94
2023-04-04T10:10:58,1.353,13.846,366.137,23.05,24.84
2023-04-04T10:11:58,1.314,14.285,325.328,22.83,24.73
2023-04-04T10:12:58,1.241,13.935,408.796,22.35,24.61
2023-04-04T10:13:58,1.448,11.555,182.164,21.9,24.49
2023-04-04T10:14:58,1.262,11.656,198.764,21.82,24.36
2023-04-04T10:15:58,1.57,11.239,111.129,21.66,24.25
2023-04-04T10:16:58,1.162,10.824,154.892,21.96,24.16
2023-04-04T10:17:58,0.905,7.882,117.684,22.12,24.09
2023-04-04T10:18:58,0.906,8.604,209.521,22.24,24.02
2023-04-04T10:19:58,0.704,7.149,114.579,22.29,23.96
2023-04-04T10:20:58,0.901,7.263,64.232,22.34,23.92
2023-04-04T10:21:58,0.967,7.729,94.704,22.45,23.87
2023-04-04T10:22:58,0.758,6.373,76.005,22.53,23.83
2023-04-04T10:23:58,1.186,6.171,97.727,22.63,23.79
2023-04-04T10:24:58,0.961,5.446,67.429,22.7,23.75
2023-04-04T10:25:58,0.438,4.734,55.947,22.7,23.73
2023-04-04T10:26:58,0.694,4.887,82.992,22.74,23.7
2023-04-04T10:27:58,0.459,4.53,91.081,22.79,23.69
2023-04-04T10:28:58,0.532,4.401,48.396,22.81,23.67
2023-04-04T10:29:58,0.367,4.144,32.575,22.83,23.66
2023-04-04T10:30:58,0.346,4.145,72.107,22.85,23.64
2023-04-04T10:31:58,0.629,4.068,21,22.83,23.63
2023-04-04T10:32:58,0.612,3.205,27.85,22.85,23.63
2023-04-04T10:33:58,0.471,3.576,30.552,22.87,23.62
2023-04-04T10:34:58,0.261,3.413,37.378,22.79,23.61
2023-04-04T10:35:58,0.539,2.832,11.469,22.8,23.61
2023-04-04T10:36:58,0.509,2.847,24.081,22.23,23.6
2023-04-04T10:37:58,0.566,2.881,28.051,21.74,23.56
2023-04-04T10:38:58,0.299,2.937,21.583,21.31,23.5
2023-04-04T10:39:58,0.238,2.528,37.88,20.82,23.44
2023-04-04T10:40:58,0.187,2.51,27.148,20.67,23.35
2023-04-04T10:41:58,0.436,2.809,17.061,20.89,23.3
2023-04-04T10:42:58,0.27,2.535,12.139,21.01,23.27
2023-04-04T10:43:58,0.5,3.238,9.24,21.1,23.25
2023-04-04T10:44:58,0.462,2.755,8.298,21.16,23.24
2023-04-04T10:45:58,0.37,2.191,11.742,21.24,23.22
2023-04-04T10:46:58,0.343,1.76,5.775,21.3,23.21
2023-04-04T10:47:58,0.13,1.915,4.651,21.36,23.2
2023-04-04T10:48:58,0.383,1.932,8.069,21.37,23.19
2023-04-04T10:49:58,0.424,2.404,30.201,21.39,23.19
2023-04-04T10:50:58,0.237,1.521,6.039,21.38,23.18
2023-04-04T10:51:58,0.247,1.231,9.392,21.39,23.18
2023-04-04T10:52:58,0.242,1.306,3.84,21.42,23.18
2023-04-04T10:53:58,0.287,1.732,9.954,21.38,23.18
2023-04-04T10:54:58,0.166,1.901,12.899,21.4,23.17
2023-04-04T10:55:58,0.561,1.514,4.743,21.45,23.19
2023-04-04T10:56:58,0.365,1.868,5.068,21.39,23.19
2023-04-04T10:57:58,0.252,1.821,17.866,21.38,23.2
2023-04-04T10:58:58,0.266,1.681,3.879,21.46,23.2
2023-04-04T10:59:58,0.111,1.528,7.155,21.5,23.2
2023-04-04T11:00:58,0.34,1.451,28.584,21.53,23.21
2023-04-04T11:01:58,0.667,2.163,7.064,21.54,23.23
2023-04-04T11:02:58,0.056,1.307,7.925,21.49,23.24
2023-04-04T11:03:58,0.269,1.356,6.166,21.5,23.25
2023-04-04T11:04:58,0.222,1.317,8.269,21.51,23.26
2023-04-04T11:05:58,0.113,1.51,22.143,21.53,23.27
2023-04-04T11:06:58,0.249,2.242,16.342,21.39,23.28
2023-04-04T11:07:58,0.458,2.317,25.535,21.48,23.29
2023-04-04T11:08:58,0.196,2.102,26.379,21.58,23.31
2023-04-04T11:09:58,0.167,1.7,39.197,21.57,23.32
2023-04-04T11:10:58,0.294,1.622,11.532,21.51,23.33
2023-04-04T11:11:58,0.209,1.557,10.161,21.5,23.34
2023-04-04T11:12:58,0.223,1.301,21.05,21.49,23.36
2023-04-04T11:13:58,0.583,1.575,7.399,21.5,23.38
2023-04-04T11:14:58,0.075,1.685,4.951,21.48,23.4
2023-04-04T11:15:58,0.202,1.347,2.943,21.44,23.41
2023-04-04T11:16:58,0.296,1.325,23.735,21.3,23.42
2023-04-04T11:17:58,0.303,1.587,12.063,21.27,23.44
2023-04-04T11:18:58,0.229,1.404,7.389,21.48,23.45
2023-04-04T11:19:58,0.251,1.455,12.961,21.38,23.47
2023-04-04T11:20:58,0.166,0.989,8.258,21.46,23.48
2023-04-04T11:21:58,0.205,1.058,6.789,21.44,23.5
2023-04-04T11:22:58,0.303,1.145,10.131,21.41,23.52
2023-04-04T11:23:58,0.335,1.449,9.042,21.39,23.53
2023-04-04T11:24:58,0.172,1.202,11.862,21.42,23.54
2023-04-04T11:25:58,1.011,2.076,3.899,21.44,23.56
2023-04-04T11:26:58,0.147,0.933,10.354,21.43,23.58
2023-04-04T11:27:58,0.119,1.049,6.647,21.42,23.6
2023-04-04T11:28:58,0.182,1.504,12.889,21.39,23.61
2023-04-04T11:29:58,0.203,1.193,18.785,21.41,23.62
2023-04-04T11:30:58,0.314,1.577,19.843,21.44,23.63
2023-04-04T11:31:58,0.133,1.359,3.366,21.44,23.65
2023-04-04T11:32:58,0.264,1.481,7.527,21.42,23.67
2023-04-04T11:33:58,0.176,1.238,4.329,21.46,23.68
2023-04-04T11:34:58,0.084,0.832,4.325,21.42,23.69
2023-04-04T11:35:58,0.154,1.05,4.249,21.45,23.71
2023-04-04T11:36:58,0.41,5.409,192.467,21.47,23.72
2023-04-04T11:37:58,1.28,5.432,117.729,21.47,23.75
2023-04-04T11:38:58,0.783,7.524,210.721,21.68,23.76
2023-04-04T11:39:58,0.684,7.973,210.759,22.23,23.78
2023-04-04T11:40:58,1.16,10.335,165.114,22.49,23.81
2023-04-04T11:41:58,1.267,11.471,405.07,22.77,23.83
2023-04-04T11:42:58,1.896,12.994,223.444,23.23,23.87
2023-04-04T11:43:58,1.267,9.686,258.204,23.33,23.89
2023-04-04T11:44:58,0.814,10.301,308.224,23.46,23.91
2023-04-04T11:45:58,1.03,11.262,253.524,23.75,23.94
2023-04-04T11:56:58,1.224,12.354,233.815,24.61,24.26
2023-04-04T11:57:58,1.415,12.681,277.203,24.47,24.29
2023-04-04T11:58:58,1.548,12.98,284.436,24.39,24.32
2023-04-04T11:59:58,1.408,12.413,262.022,24.35,24.34
2023-04-04T12:00:58,1.144,12.097,213.306,24.31,24.36
2023-04-04T12:01:58,0.829,7.904,162.813,24.2,24.38
2023-04-04T12:02:56,2.107,11.023,159.154,24.09,24.41
2023-04-04T12:03:56,1.575,9.304,212.587,24.03,24.41
2023-04-04T12:04:56,0.926,9.134,146.827,23.98,24.44
2023-04-04T12:05:56,1.692,9.65,96.049,23.92,24.45
2023-04-04T12:06:56,0.745,7.586,164.745,23.9,24.47
2023-04-04T12:07:56,0.663,7.497,102.977,23.8,24.49
2023-04-04T12:08:56,0.806,8.059,85.034,23.76,24.5
2023-04-04T12:09:56,0.52,6.249,67.512,23.69,24.51
2023-04-04T12:10:56,0.665,5.79,110.284,23.63,24.53
2023-04-04T12:23:56,0.409,3.18,76.107,22.91,24.61
2023-04-04T12:24:56,0.44,3.1,21.73,22.78,24.61
2023-04-04T12:25:56,0.396,2.316,36.213,22.72,24.61
2023-04-04T12:26:56,0.305,2.381,35.022,22.64,24.62
2023-04-04T12:27:56,2.058,4.445,27.13,22.68,24.63
2023-04-04T12:28:56,0.274,2.508,14.237,22.67,24.63
2023-04-04T12:29:56,0.316,2.203,15.129,22.64,24.63
2023-04-04T12:30:56,0.391,2.961,40.121,22.61,24.64
2023-04-04T12:31:56,0.332,1.884,14.388,22.59,24.64
2023-04-04T12:47:56,1.376,12.736,322.9,23.17,24.77
2023-04-04T12:48:56,1.232,12.579,359.668,23,24.72
2023-04-04T12:49:56,1.052,12.311,399.42,22.39,24.68
2023-04-04T12:50:56,1.347,11.472,294.959,21.99,24.61
2023-04-04T12:51:56,1.73,15.069,399.808,21.89,24.53
2023-04-04T12:52:56,1.343,14.324,337.42,21.52,24.45
2023-04-04T12:53:56,1.211,13.078,355.714,21.43,24.35
2023-04-04T12:54:56,1.099,14.043,384.199,21.48,24.25
2023-04-04T12:55:56,1.077,12.126,404.691,21.4,24.15
2023-04-04T13:21:56,1.693,11.562,184.542,24.17,23.49
2023-04-04T13:22:56,1.295,10.98,155.328,24.48,23.5
2023-04-04T13:23:56,1.218,10.395,162.791,24.7,23.51
2023-04-04T13:24:56,1.517,10.755,245.139,25.06,23.52
2023-04-04T13:25:56,0.802,9.532,200.009,25.33,23.55
2023-04-04T13:26:56,1.082,9.393,182.207,25.27,23.56
2023-04-04T13:27:56,1.412,10.028,101.573,25.31,23.58
2023-04-04T13:28:56,0.888,9.24,157.326,25,23.59
2023-04-04T13:29:56,0.923,9.759,206.262,24.17,23.58
2023-04-04T13:30:56,0.948,7.47,160.871,23.66,23.53
2023-04-04T13:41:56,0.851,7.315,129.169,24.91,23.34
2023-04-04T13:42:56,0.674,6.909,72.275,25.11,23.37
2023-04-04T13:43:56,0.586,6.267,150.998,25.12,23.39
2023-04-04T13:44:56,0.95,7.779,171.259,25.53,23.41
2023-04-04T13:45:56,0.76,9.514,157.829,26,23.44
2023-04-04T13:46:56,1.051,8.627,152.575,26.15,23.48
2023-04-04T13:47:56,0.888,9.377,175.564,26.04,23.51
2023-04-04T13:48:56,1.077,9.37,153.191,26.01,23.53
2023-04-04T13:49:56,1.008,8.473,136.033,26.18,23.57
2023-04-04T13:50:56,1.097,9.299,198.664,26.22,23.6
2023-04-04T13:51:56,1.104,8.964,182.871,26.34,23.64
2023-04-04T13:52:56,0.989,8.715,293.97,26.64,23.67
2023-04-04T13:53:56,1.098,8.835,133.952,26.5,23.71
2023-04-04T13:54:56,1.387,8.943,139.664,25.7,23.73
2023-04-04T13:55:56,0.815,8.587,172.173,25,23.73
2023-04-04T15:20:56,0.14,1.781,13.245,22.5,23.92
2023-04-04T15:21:56,0.354,1.787,8.11,22.59,23.94
2023-04-04T15:22:56,0.362,1.981,9.696,22.7,23.96
2023-04-04T15:23:56,0.124,1.57,5.902,22.68,23.99
2023-04-04T15:24:56,0.234,1.703,10.524,22.71,24.01
2023-04-04T15:25:56,0.208,1.764,32.572,22.59,24.02
2023-04-04T15:26:56,0.073,1.386,6.533,22.77,24.04
2023-04-04T15:29:56,0.432,3.45,101.011,22.73,24.11
2023-04-05T07:30:59,0.671,1.972,29.046,14.91,19.17
2023-04-05T07:31:59,0.48,1.807,8.558,14.95,19.19
2023-04-05T07:32:59,0.542,1.921,10.913,14.95,19.22
2023-04-05T07:33:59,0.359,1.815,14.64,14.79,19.25
2023-04-05T07:34:59,0.432,1.62,54.61,15.11,19.28
2023-04-05T07:35:59,0.536,2.405,61.143,15.04,19.3
2023-04-05T07:36:59,0.59,2.349,36.221,15.19,19.33
2023-04-05T07:37:59,0.675,3.132,81.506,14.77,19.36
2023-04-05T07:38:59,0.606,2.441,87.325,14.83,19.38
2023-04-05T07:39:59,0.537,2.081,70.104,14.88,19.41
2023-04-05T07:40:59,0.468,2.655,36.199,14.97,19.45
2023-04-05T07:41:59,0.506,3.508,138.333,15.06,19.47
2023-04-05T07:42:59,0.695,4.308,96.776,14.94,19.5
2023-04-05T07:43:59,0.546,4.352,125.023,14.78,19.53
2023-04-05T07:44:59,0.687,3.802,120.956,14.64,19.57
2023-04-05T07:45:59,0.703,4.894,137.346,14.63,19.6
2023-04-05T07:46:59,0.918,4.382,137.105,14.6,19.64
2023-04-05T07:47:59,0.691,3.77,101.881,14.58,19.67
2023-04-05T07:48:59,0.7,3.491,63.291,14.53,19.71
2023-04-05T07:49:59,0.717,4.197,40.302,14.46,19.74
2023-04-05T07:50:59,0.617,3.24,95.732,14.47,19.78
2023-04-05T07:51:59,0.871,5.039,46.346,14.61,19.81
2023-04-05T07:52:59,0.812,6.823,96.907,14.83,19.84
2023-04-05T07:53:59,1.393,11.525,293.568,15.07,19.88
2023-04-05T07:54:59,1.229,10.053,177.881,15.26,19.91
2023-04-05T07:55:59,1.288,10.942,228.341,15.23,19.95
2023-04-05T07:56:59,1.264,11.488,307.915,15.58,19.98
2023-04-05T07:57:59,1.495,15.637,245.137,15.92,20.02
2023-04-05T07:58:59,1.377,14.338,314.178,16.17,20.07
2023-04-05T07:59:59,1.843,12.494,324.593,16.39,20.11
2023-04-05T08:00:59,1.817,13.857,374.068,16.51,20.14
2023-04-05T08:01:59,1.612,12.825,220.323,16.77,20.18
2023-04-05T08:02:59,2.505,14.616,364.783,17.02,20.21
2023-04-05T08:03:59,1.527,13.153,211.391,17.06,20.26
2023-04-05T08:04:59,1.353,14.239,217.326,17.27,20.3
2023-04-05T08:05:59,1.634,12.674,244.413,17.52,20.34
2023-04-05T08:06:59,1.511,11.872,211.65,17.55,20.38
2023-04-05T08:07:59,1.278,11.549,132.733,17.71,20.42
2023-04-05T08:08:59,1.365,11.005,224.322,17.74,20.45
2023-04-05T08:09:59,1.188,10.784,203.842,17.91,20.5
2023-04-05T08:10:59,1.998,11.11,203.401,18.05,20.54
2023-04-05T08:11:59,1.28,11.059,277.587,18.17,20.57
2023-04-05T08:12:59,1.211,11.517,179.695,18.21,20.61
2023-04-05T08:13:59,1.538,10.575,172.737,18.44,20.65
2023-04-05T08:14:59,1.054,9.662,170.444,18.64,20.68
2023-04-05T08:15:59,0.933,9.163,178.561,18.45,20.72
2023-04-05T08:16:59,1.182,8.834,112.202,18.66,20.76
2023-04-05T08:17:59,0.762,7.743,246.94,18.89,20.79
2023-04-05T08:18:59,0.945,8.382,182.956,18.96,20.83
2023-04-05T08:19:59,1.24,9.026,153.479,18.87,20.87
2023-04-05T08:20:59,0.874,9.207,125.715,18.99,20.91
2023-04-05T08:21:59,0.856,8.762,188.267,19.23,20.95
2023-04-05T08:22:59,0.751,7.538,99.961,19.41,20.98
2023-04-05T08:23:59,0.821,8.43,199.413,19.33,21.02
2023-04-05T08:24:59,1.22,7.941,139.741,19.53,21.06
2023-04-05T08:25:59,0.892,7.396,175.241,19.4,21.09
2023-04-05T08:26:59,0.919,7.406,184.193,19.43,21.13
2023-04-05T08:27:59,0.813,7.135,135.369,19.78,21.16
2023-04-05T08:28:59,0.54,7.324,128.074,19.92,21.22
2023-04-05T08:29:59,0.886,6.706,71.552,19.82,21.24
2023-04-05T08:30:59,0.766,8.336,122.996,20.09,21.28
2023-04-05T08:31:59,1.508,9.213,186.574,20.05,21.32
2023-04-05T08:32:59,0.968,8.755,285.031,20.39,21.35
2023-04-05T08:33:59,1.055,11.249,182.987,20.59,21.39
2023-04-05T08:34:59,1.438,11.223,166.879,20.76,21.45
2023-04-05T08:35:59,1.125,9.388,215.631,20.61,21.48
2023-04-05T08:36:59,1.321,9.14,185.905,20.65,21.52
2023-04-05T08:37:59,0.97,9.725,209.802,20.14,21.55
2023-04-05T08:38:59,1.514,9.628,139.037,20.56,21.58
2023-04-05T08:39:59,0.87,7.507,160.61,20.48,21.62
2023-04-05T08:40:59,0.906,7.837,127.308,20.69,21.64
2023-04-05T08:41:59,0.944,7.376,111.428,20.62,21.68
2023-04-05T08:42:59,0.894,7.58,162.762,20.86,21.72
2023-04-05T08:43:59,0.83,6.646,142.636,20.75,21.75
2023-04-05T08:44:59,0.829,6.798,152.81,20.85,21.79
2023-04-05T08:45:59,0.899,8.485,132.488,20.81,21.82
2023-04-05T08:46:59,0.829,6.008,114.797,21.09,21.86
2023-04-05T08:47:59,1.104,7.325,87.882,20.75,21.89
2023-04-05T08:48:59,0.626,6.176,73.259,20.98,21.92
2023-04-05T08:49:59,0.679,6.3,104.492,20.74,21.96
2023-04-05T08:50:59,0.541,5.664,50.236,20.9,21.99
2023-04-05T08:51:59,0.79,5.622,53.963,20.84,22.02
2023-04-05T08:52:59,0.708,5.351,34.712,20.95,22.05
2023-04-05T08:53:59,0.502,5.408,60.886,20.89,22.08
2023-04-05T08:54:59,0.953,4.581,98.722,21.22,22.1
2023-04-05T08:55:59,0.33,4.671,58.957,21.13,22.13
2023-04-05T08:56:59,0.502,4.951,82.076,21.05,22.17
2023-04-05T08:57:59,0.983,4.726,60.707,21.1,22.19
2023-04-05T08:58:59,0.484,4.005,40.584,21.21,22.22
2023-04-05T08:59:59,0.353,3.705,35.01,21.25,22.24
2023-04-05T09:00:59,0.681,4.137,47.998,21.63,22.28
2023-04-05T09:01:59,0.552,4.667,64.46,21.55,22.32
2023-04-05T09:02:59,0.63,4.024,56.085,21.49,22.33
2023-04-05T09:03:59,0.508,4.098,32.199,21.39,22.36
2023-04-05T09:04:59,0.319,3.594,61.837,21.47,22.38
2023-04-05T09:05:59,0.837,3.99,44.561,21.26,22.41
2023-04-05T09:06:59,0.501,3.532,48.415,21.51,22.44
2023-04-05T09:07:59,0.325,3.719,67.906,21.65,22.46
2023-04-05T09:08:59,0.395,3.056,68.508,21.54,22.48
2023-04-05T09:09:59,0.518,3.887,50.262,21.81,22.51
2023-04-05T09:10:59,0.43,3.906,77.052,22.02,22.54
2023-04-05T09:11:59,0.631,5.171,48.824,21.81,22.57
2023-04-05T09:12:59,0.503,4.581,61.542,21.69,22.59
2023-04-05T09:13:59,0.89,5.208,78.224,21.83,22.61
2023-04-05T09:14:59,0.387,4.82,66.086,21.8,22.63
2023-04-05T09:15:59,0.586,4.119,55.753,22.02,22.65
2023-04-05T09:16:59,0.534,4.061,52.006,22.3,22.69
2023-04-05T09:17:59,0.745,4.332,65.335,21.83,22.71
2023-04-05T09:18:59,0.355,4.985,92.677,22.09,22.73
2023-04-05T09:19:59,0.501,4.576,71.925,22.15,22.76
2023-04-05T09:20:59,0.559,5.323,116.791,22.13,22.78
2023-04-05T09:21:59,0.931,6.027,103.369,22.28,22.8
2023-04-05T09:22:59,0.606,4.803,73.451,22.34,22.83
2023-04-05T09:23:59,0.739,4.814,105.936,22.43,22.85
2023-04-05T09:24:59,0.612,5.113,74.931,22.51,22.88
2023-04-05T09:25:59,0.576,4.479,77.55,22.76,22.9
2023-04-05T09:26:59,0.39,4.067,122.366,22.72,22.94
2023-04-05T09:27:59,0.505,4.356,97.585,22.58,22.95
2023-04-05T09:28:59,0.564,4.381,94.314,22.81,22.97
2023-04-05T09:29:59,0.419,5.338,68.996,22.86,22.99
2023-04-05T09:30:59,0.558,4.467,63.478,22.78,23.02
2023-04-05T09:31:59,0.303,5.138,35.13,22.7,23.04
2023-04-05T09:32:59,0.414,4.37,74.773,22.82,23.06
2023-04-05T09:33:59,0.273,3.746,66.044,22.75,23.09
2023-04-05T09:34:59,0.626,3.407,40.498,23.04,23.11
2023-04-05T09:35:59,0.364,3.908,85.01,22.97,23.13
2023-04-05T09:36:59,0.465,3.998,60.741,23.18,23.16
2023-04-05T09:37:59,0.682,4.379,94.467,22.83,23.17
2023-04-05T09:38:59,0.547,5.083,78.782,23.1,23.2
2023-04-05T09:39:59,0.763,5.191,85.299,23.12,23.22
2023-04-05T09:40:59,0.618,4.135,119.143,23.39,23.23
2023-04-05T09:41:59,0.36,4.199,54.217,23.38,23.26
2023-04-05T09:42:59,0.372,4.54,69.562,23.42,23.28
2023-04-05T09:43:59,0.619,3.275,80.419,23.47,23.3
2023-04-05T09:44:59,0.324,4.01,24.357,23.36,23.32
2023-04-05T09:45:59,0.378,3.894,80.806,23.56,23.35
2023-04-05T09:46:59,0.822,4.891,62.421,23.65,23.38
2023-04-05T09:47:59,0.415,4.393,51.108,23.61,23.39
2023-04-05T09:48:59,0.602,3.821,121.276,23.67,23.41
2023-04-05T09:49:59,0.372,4.168,90.737,23.65,23.43
2023-04-05T09:50:59,0.557,3.782,49.539,23.23,23.45
2023-04-05T09:51:59,0.587,4.71,64.587,23.59,23.46
2023-04-05T09:52:59,0.524,5.297,132.199,23.61,23.49
2023-04-05T09:53:59,0.456,4.072,59.915,23.71,23.51
2023-04-05T09:54:59,0.734,5.425,81.247,23.8,23.53
2023-04-05T09:55:59,1.209,7.037,68.739,23.63,23.54
2023-04-05T09:56:59,0.543,5.158,78.962,23.71,23.57
2023-04-05T09:57:59,1.018,5.468,142.721,23.69,23.59
2023-04-05T09:58:59,0.731,6.953,197.468,23.71,23.61
2023-04-05T09:59:59,1.057,8.59,150.108,24.23,23.62
